"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"WP","DNA repair pathways full network","WP:WP4946","false","0.001239172498575908","2.9068682336036455","119","270","15","8286","ENSG00000174371,ENSG00000168496,ENSG00000188486,ENSG00000139618,ENSG00000100479,ENSG00000051180,ENSG00000140525,ENSG00000187741,ENSG00000012048,ENSG00000136492,ENSG00000144554,ENSG00000163918,ENSG00000109674,ENSG00000197275,ENSG00000181544"
"WP","DNA damage response","WP:WP707","false","0.01326290337438777","1.8773613943737897","69","270","10","8286","ENSG00000170312,ENSG00000188486,ENSG00000123374,ENSG00000051180,ENSG00000157456,ENSG00000012048,ENSG00000144554,ENSG00000164045,ENSG00000134057,ENSG00000158402"
"WP","FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma","WP:WP4553","false","0.013893855799030554","1.857177212875677","33","270","7","8286","ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000188486,ENSG00000277775,ENSG00000273983,ENSG00000106462"
"WP","miRNA regulation of DNA damage response","WP:WP1530","false","0.021608832833947655","1.6653686901952072","73","270","10","8286","ENSG00000170312,ENSG00000188486,ENSG00000123374,ENSG00000051180,ENSG00000157456,ENSG00000012048,ENSG00000144554,ENSG00000164045,ENSG00000134057,ENSG00000158402"
"WP","Primary ovarian insufficiency","WP:WP5316","false","0.02935950233628743","1.5322513102830788","173","270","16","8286","ENSG00000174371,ENSG00000139618,ENSG00000051180,ENSG00000005513,ENSG00000187741,ENSG00000131470,ENSG00000012048,ENSG00000183691,ENSG00000075702,ENSG00000125885,ENSG00000204410,ENSG00000106366,ENSG00000174469,ENSG00000196584,ENSG00000147465,ENSG00000160957"
"TF","Factor: HMGXB3; motif: NRGCCAATSRGNRNNS","TF:M12616","false","5.943304604286652e-11","10.225972010853887","2909","512","140","20045","ENSG00000171793,ENSG00000123473,ENSG00000085840,ENSG00000162598,ENSG00000024526,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000143248,ENSG00000066279,ENSG00000118193,ENSG00000077152,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000163050,ENSG00000122952,ENSG00000170312,ENSG00000138182,ENSG00000138180,ENSG00000129757,ENSG00000149503,ENSG00000165490,ENSG00000188486,ENSG00000151503,ENSG00000111206,ENSG00000111665,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000174600,ENSG00000102524,ENSG00000198805,ENSG00000100526,ENSG00000126787,ENSG00000070182,ENSG00000170779,ENSG00000198826,ENSG00000157456,ENSG00000166803,ENSG00000137807,ENSG00000140534,ENSG00000162063,ENSG00000162073,ENSG00000005189,ENSG00000166851,ENSG00000091651,ENSG00000187741,ENSG00000129195,ENSG00000178999,ENSG00000181350,ENSG00000131747,ENSG00000221852,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000167900,ENSG00000176619,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000161888,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000075702,ENSG00000011332,ENSG00000108106,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000169607,ENSG00000054219,ENSG00000163535,ENSG00000123485,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000125968,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000163815,ENSG00000164045,ENSG00000144959,ENSG00000114346,ENSG00000114315,ENSG00000013810,ENSG00000109321,ENSG00000145335,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000134057,ENSG00000112984,ENSG00000164330,ENSG00000112312,ENSG00000278463,ENSG00000026950,ENSG00000111801,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000274997,ENSG00000184357,ENSG00000137310,ENSG00000204410,ENSG00000204228,ENSG00000237649,ENSG00000146410,ENSG00000004799,ENSG00000106366,ENSG00000106278,ENSG00000106462,ENSG00000159167,ENSG00000184661,ENSG00000171320,ENSG00000185697,ENSG00000197275,ENSG00000173334,ENSG00000160957,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000188229,ENSG00000186871,ENSG00000102384,ENSG00000143333,ENSG00000100505"
"TF","Factor: NFYA; motif: NNRGCCAATSRGMRSSNNSN","TF:M12642","false","3.17251336371623e-8","7.4985965398318415","2845","512","130","20045","ENSG00000183682,ENSG00000117399,ENSG00000085999,ENSG00000123473,ENSG00000162598,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000203811,ENSG00000203852,ENSG00000143248,ENSG00000066279,ENSG00000118193,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000163050,ENSG00000170312,ENSG00000138182,ENSG00000138180,ENSG00000129757,ENSG00000149503,ENSG00000165490,ENSG00000188486,ENSG00000111206,ENSG00000111665,ENSG00000167553,ENSG00000050438,ENSG00000135476,ENSG00000136108,ENSG00000136122,ENSG00000198805,ENSG00000100526,ENSG00000198554,ENSG00000070182,ENSG00000170779,ENSG00000157456,ENSG00000166803,ENSG00000137807,ENSG00000140534,ENSG00000005513,ENSG00000162063,ENSG00000162073,ENSG00000005189,ENSG00000166851,ENSG00000171241,ENSG00000091651,ENSG00000187741,ENSG00000129195,ENSG00000178999,ENSG00000181350,ENSG00000072210,ENSG00000131747,ENSG00000221852,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000108984,ENSG00000167900,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000161888,ENSG00000213999,ENSG00000075702,ENSG00000011332,ENSG00000108106,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000169607,ENSG00000054219,ENSG00000163535,ENSG00000115687,ENSG00000125968,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000160298,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000164045,ENSG00000144959,ENSG00000114315,ENSG00000013810,ENSG00000109321,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000134057,ENSG00000113368,ENSG00000112984,ENSG00000169252,ENSG00000164330,ENSG00000072571,ENSG00000164379,ENSG00000112312,ENSG00000278463,ENSG00000277775,ENSG00000278588,ENSG00000137310,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000128578,ENSG00000106462,ENSG00000159167,ENSG00000184661,ENSG00000171320,ENSG00000185697,ENSG00000197275,ENSG00000104415,ENSG00000160957,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000165244,ENSG00000186193,ENSG00000188229,ENSG00000186871,ENSG00000102384,ENSG00000143333,ENSG00000100505"
"TF","Factor: NF-YC; motif: NNRRCCAATCAGNR","TF:M10006","false","3.761866175879245e-8","7.424596658044262","2578","512","121","20045","ENSG00000171793,ENSG00000123473,ENSG00000162598,ENSG00000099260,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000183598,ENSG00000184270,ENSG00000143248,ENSG00000066279,ENSG00000118193,ENSG00000077152,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000170312,ENSG00000138180,ENSG00000129757,ENSG00000149503,ENSG00000165490,ENSG00000188486,ENSG00000151503,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000174600,ENSG00000136108,ENSG00000198805,ENSG00000100526,ENSG00000198554,ENSG00000126787,ENSG00000070182,ENSG00000170779,ENSG00000198826,ENSG00000157456,ENSG00000137807,ENSG00000140534,ENSG00000162063,ENSG00000005189,ENSG00000166851,ENSG00000091651,ENSG00000129195,ENSG00000181350,ENSG00000131747,ENSG00000221852,ENSG00000171346,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000108984,ENSG00000167900,ENSG00000176619,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000108106,ENSG00000115163,ENSG00000121152,ENSG00000115594,ENSG00000169679,ENSG00000169607,ENSG00000054219,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000163815,ENSG00000164045,ENSG00000047457,ENSG00000144959,ENSG00000136514,ENSG00000013810,ENSG00000109321,ENSG00000145335,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000026950,ENSG00000111801,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000159167,ENSG00000184661,ENSG00000185697,ENSG00000197275,ENSG00000173334,ENSG00000104415,ENSG00000160886,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000165244,ENSG00000188229,ENSG00000102384,ENSG00000100505"
"TF","Factor: NFYB; motif: RGCCAATSRGNRNNNNSNG","TF:M12643","false","3.107124749137075e-7","6.507641309740122","2035","512","100","20045","ENSG00000183682,ENSG00000117399,ENSG00000085999,ENSG00000123473,ENSG00000162598,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000066279,ENSG00000118193,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000163050,ENSG00000170312,ENSG00000138182,ENSG00000138180,ENSG00000129757,ENSG00000146670,ENSG00000165490,ENSG00000188486,ENSG00000167553,ENSG00000050438,ENSG00000135476,ENSG00000136108,ENSG00000198554,ENSG00000126787,ENSG00000170779,ENSG00000157456,ENSG00000137807,ENSG00000162063,ENSG00000162073,ENSG00000166851,ENSG00000187741,ENSG00000129195,ENSG00000181350,ENSG00000131747,ENSG00000221852,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000108984,ENSG00000167900,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000161888,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000075702,ENSG00000011332,ENSG00000108106,ENSG00000115163,ENSG00000121152,ENSG00000169607,ENSG00000054219,ENSG00000123485,ENSG00000115687,ENSG00000125968,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000160298,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000164045,ENSG00000144959,ENSG00000114315,ENSG00000013810,ENSG00000109321,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000273983,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000184661,ENSG00000171320,ENSG00000147536,ENSG00000197275,ENSG00000104415,ENSG00000160886,ENSG00000160957,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000188229,ENSG00000102384,ENSG00000143333,ENSG00000100505"
"TF","Factor: NF-YA; motif: NYRRCCAATCAGAR","TF:M10005","false","9.787034841076314e-7","6.009348865624105","2285","512","107","20045","ENSG00000134690,ENSG00000123473,ENSG00000162598,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000183598,ENSG00000184270,ENSG00000143248,ENSG00000066279,ENSG00000118193,ENSG00000077152,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000170312,ENSG00000138180,ENSG00000148773,ENSG00000149503,ENSG00000165490,ENSG00000188486,ENSG00000151503,ENSG00000111665,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000174600,ENSG00000136108,ENSG00000100526,ENSG00000198554,ENSG00000170779,ENSG00000198826,ENSG00000157456,ENSG00000137807,ENSG00000005189,ENSG00000166851,ENSG00000091651,ENSG00000131747,ENSG00000221852,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000108984,ENSG00000167900,ENSG00000176619,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000184635,ENSG00000213988,ENSG00000115163,ENSG00000143942,ENSG00000121152,ENSG00000115594,ENSG00000169679,ENSG00000169607,ENSG00000054219,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000100162,ENSG00000163815,ENSG00000164045,ENSG00000144959,ENSG00000013810,ENSG00000109321,ENSG00000164104,ENSG00000067113,ENSG00000112984,ENSG00000026950,ENSG00000111801,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000275221,ENSG00000233822,ENSG00000184357,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000106278,ENSG00000269955,ENSG00000106462,ENSG00000159167,ENSG00000184661,ENSG00000104738,ENSG00000197275,ENSG00000156509,ENSG00000187955,ENSG00000160886,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000188229,ENSG00000165197,ENSG00000102384,ENSG00000100505"
"TF","Factor: E2F-1:DP-2; motif: TTTSSCGC; match class: 1","TF:M00737_1","false","0.000002034604604128354","5.691519977067565","3025","512","130","20045","ENSG00000007968,ENSG00000117318,ENSG00000092853,ENSG00000085999,ENSG00000123473,ENSG00000152760,ENSG00000097046,ENSG00000134222,ENSG00000184270,ENSG00000143452,ENSG00000117724,ENSG00000143786,ENSG00000174371,ENSG00000107984,ENSG00000170312,ENSG00000196932,ENSG00000138182,ENSG00000148773,ENSG00000185885,ENSG00000187398,ENSG00000166793,ENSG00000165490,ENSG00000151503,ENSG00000111206,ENSG00000111728,ENSG00000123416,ENSG00000135472,ENSG00000184271,ENSG00000165480,ENSG00000139597,ENSG00000136108,ENSG00000136122,ENSG00000259171,ENSG00000139874,ENSG00000100479,ENSG00000126787,ENSG00000054654,ENSG00000070182,ENSG00000185100,ENSG00000170779,ENSG00000185347,ENSG00000137812,ENSG00000051180,ENSG00000104147,ENSG00000137804,ENSG00000166803,ENSG00000140525,ENSG00000127564,ENSG00000162073,ENSG00000167191,ENSG00000171241,ENSG00000091651,ENSG00000166451,ENSG00000167513,ENSG00000187741,ENSG00000108602,ENSG00000076382,ENSG00000176208,ENSG00000131470,ENSG00000012048,ENSG00000108984,ENSG00000141337,ENSG00000141574,ENSG00000276043,ENSG00000090339,ENSG00000129355,ENSG00000102575,ENSG00000131351,ENSG00000075702,ENSG00000105193,ENSG00000063180,ENSG00000269825,ENSG00000171848,ENSG00000178295,ENSG00000115163,ENSG00000153094,ENSG00000168702,ENSG00000153234,ENSG00000091409,ENSG00000144354,ENSG00000125885,ENSG00000286235,ENSG00000088325,ENSG00000160298,ENSG00000100297,ENSG00000100162,ENSG00000075218,ENSG00000164045,ENSG00000075651,ENSG00000163918,ENSG00000109805,ENSG00000145335,ENSG00000153044,ENSG00000228716,ENSG00000113368,ENSG00000242419,ENSG00000198624,ENSG00000213347,ENSG00000286522,ENSG00000278463,ENSG00000277775,ENSG00000273983,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275221,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000204228,ENSG00000010030,ENSG00000146151,ENSG00000011426,ENSG00000006634,ENSG00000008277,ENSG00000184408,ENSG00000269955,ENSG00000106462,ENSG00000179388,ENSG00000104738,ENSG00000187955,ENSG00000172167,ENSG00000172159,ENSG00000185920,ENSG00000165244,ENSG00000046653,ENSG00000090889"
"TF","Factor: NFYA; motif: RRCCAATCAGN","TF:M09816","false","0.000003995013719443826","5.398481724918571","2013","512","96","20045","ENSG00000171793,ENSG00000123473,ENSG00000162598,ENSG00000099260,ENSG00000183508,ENSG00000143248,ENSG00000118193,ENSG00000077152,ENSG00000117724,ENSG00000170312,ENSG00000129757,ENSG00000146670,ENSG00000165490,ENSG00000188486,ENSG00000110002,ENSG00000151503,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000100526,ENSG00000126787,ENSG00000070182,ENSG00000170779,ENSG00000198826,ENSG00000074410,ENSG00000137807,ENSG00000140534,ENSG00000162063,ENSG00000166851,ENSG00000103522,ENSG00000091651,ENSG00000129195,ENSG00000131747,ENSG00000221852,ENSG00000171346,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000108950,ENSG00000167900,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000229676,ENSG00000108106,ENSG00000121152,ENSG00000169679,ENSG00000054219,ENSG00000123485,ENSG00000115687,ENSG00000172296,ENSG00000088325,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000100162,ENSG00000163815,ENSG00000164045,ENSG00000144959,ENSG00000114346,ENSG00000136514,ENSG00000013810,ENSG00000145335,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000277775,ENSG00000273983,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000278677,ENSG00000274641,ENSG00000204410,ENSG00000112742,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000159167,ENSG00000184661,ENSG00000197275,ENSG00000136960,ENSG00000173334,ENSG00000160886,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000165244,ENSG00000102384"
"TF","Factor: NF-YA; motif: YTCTSATTGGYYRN","TF:M04683","false","0.000009848002407264856","5.00665185391694","1726","512","85","20045","ENSG00000123473,ENSG00000162598,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000183598,ENSG00000184270,ENSG00000143248,ENSG00000066279,ENSG00000118193,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000170312,ENSG00000149503,ENSG00000165490,ENSG00000188486,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000100526,ENSG00000198554,ENSG00000126787,ENSG00000170779,ENSG00000198826,ENSG00000157456,ENSG00000137807,ENSG00000166851,ENSG00000091651,ENSG00000181350,ENSG00000131747,ENSG00000221852,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000167900,ENSG00000176619,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000108106,ENSG00000115163,ENSG00000121152,ENSG00000054219,ENSG00000115687,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000100162,ENSG00000163815,ENSG00000164045,ENSG00000144959,ENSG00000013810,ENSG00000109321,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000026950,ENSG00000111801,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000159167,ENSG00000184661,ENSG00000197275,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000188229,ENSG00000102384,ENSG00000100505"
"TF","Factor: NF-Y; motif: NCTGATTGGYTASY","TF:M00209","false","0.00003358858472842441","4.473808294984911","3851","512","151","20045","ENSG00000092853,ENSG00000134690,ENSG00000171793,ENSG00000123473,ENSG00000162598,ENSG00000099260,ENSG00000134222,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000183598,ENSG00000184270,ENSG00000143248,ENSG00000118193,ENSG00000077152,ENSG00000196550,ENSG00000117724,ENSG00000065328,ENSG00000122952,ENSG00000170312,ENSG00000138180,ENSG00000129757,ENSG00000166833,ENSG00000121621,ENSG00000149503,ENSG00000146670,ENSG00000165490,ENSG00000188486,ENSG00000154127,ENSG00000151503,ENSG00000167553,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000174600,ENSG00000136108,ENSG00000258818,ENSG00000139874,ENSG00000100526,ENSG00000126787,ENSG00000070182,ENSG00000170779,ENSG00000185347,ENSG00000198826,ENSG00000166035,ENSG00000074410,ENSG00000103710,ENSG00000137807,ENSG00000140534,ENSG00000162063,ENSG00000166851,ENSG00000103522,ENSG00000079616,ENSG00000091651,ENSG00000129195,ENSG00000131747,ENSG00000221852,ENSG00000171346,ENSG00000131470,ENSG00000012048,ENSG00000186185,ENSG00000068489,ENSG00000154258,ENSG00000154262,ENSG00000108984,ENSG00000108950,ENSG00000167900,ENSG00000276043,ENSG00000270011,ENSG00000129355,ENSG00000213999,ENSG00000184635,ENSG00000213988,ENSG00000197134,ENSG00000229676,ENSG00000108106,ENSG00000205795,ENSG00000121152,ENSG00000169679,ENSG00000169607,ENSG00000115919,ENSG00000054219,ENSG00000123485,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000172296,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000160298,ENSG00000093009,ENSG00000286070,ENSG00000100297,ENSG00000100162,ENSG00000163815,ENSG00000164045,ENSG00000051341,ENSG00000144959,ENSG00000114346,ENSG00000136514,ENSG00000013810,ENSG00000109805,ENSG00000145335,ENSG00000138658,ENSG00000142731,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000124610,ENSG00000026950,ENSG00000111801,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000275221,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000204410,ENSG00000204228,ENSG00000112742,ENSG00000146410,ENSG00000004799,ENSG00000106278,ENSG00000146918,ENSG00000159167,ENSG00000184661,ENSG00000171320,ENSG00000147536,ENSG00000104738,ENSG00000197275,ENSG00000136960,ENSG00000173334,ENSG00000160886,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000106809,ENSG00000165244,ENSG00000165029,ENSG00000188229,ENSG00000102384"
"TF","Factor: E2F; motif: NKCGCGCSAAAN; match class: 1","TF:M00920_1","false","0.00015060447955307036","3.8221621103647534","1339","512","68","20045","ENSG00000007968,ENSG00000117318,ENSG00000127423,ENSG00000092853,ENSG00000085840,ENSG00000162595,ENSG00000203811,ENSG00000203852,ENSG00000184270,ENSG00000169418,ENSG00000065328,ENSG00000122952,ENSG00000170312,ENSG00000138160,ENSG00000121621,ENSG00000156076,ENSG00000165480,ENSG00000136108,ENSG00000136122,ENSG00000100479,ENSG00000185347,ENSG00000137812,ENSG00000051180,ENSG00000074410,ENSG00000162073,ENSG00000171241,ENSG00000167513,ENSG00000108947,ENSG00000176208,ENSG00000186185,ENSG00000141337,ENSG00000080986,ENSG00000276043,ENSG00000171848,ENSG00000178295,ENSG00000169607,ENSG00000144354,ENSG00000125864,ENSG00000087586,ENSG00000159147,ENSG00000093009,ENSG00000100297,ENSG00000100162,ENSG00000164045,ENSG00000144730,ENSG00000138658,ENSG00000153044,ENSG00000228716,ENSG00000113368,ENSG00000213347,ENSG00000278588,ENSG00000196787,ENSG00000274997,ENSG00000276368,ENSG00000276903,ENSG00000275126,ENSG00000278677,ENSG00000274641,ENSG00000010030,ENSG00000112029,ENSG00000184408,ENSG00000106462,ENSG00000179388,ENSG00000164794,ENSG00000155897,ENSG00000165304,ENSG00000165244,ENSG00000102384"
"TF","Factor: NF-YA; motif: CRGCCAATCAGNRN","TF:M02106","false","0.0006020655328319777","3.220356234658559","1770","512","81","20045","ENSG00000123473,ENSG00000162598,ENSG00000024526,ENSG00000183508,ENSG00000188610,ENSG00000263513,ENSG00000215784,ENSG00000143248,ENSG00000118193,ENSG00000077152,ENSG00000196550,ENSG00000117650,ENSG00000117724,ENSG00000170312,ENSG00000138180,ENSG00000129757,ENSG00000165490,ENSG00000188486,ENSG00000167553,ENSG00000050438,ENSG00000135476,ENSG00000174600,ENSG00000136108,ENSG00000100526,ENSG00000126787,ENSG00000070182,ENSG00000170779,ENSG00000157456,ENSG00000137807,ENSG00000162063,ENSG00000005189,ENSG00000166851,ENSG00000091651,ENSG00000131747,ENSG00000221852,ENSG00000131470,ENSG00000186185,ENSG00000068489,ENSG00000182481,ENSG00000167900,ENSG00000276043,ENSG00000270011,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000169607,ENSG00000054219,ENSG00000163535,ENSG00000115687,ENSG00000125885,ENSG00000286235,ENSG00000175063,ENSG00000160298,ENSG00000100297,ENSG00000100162,ENSG00000164045,ENSG00000144959,ENSG00000013810,ENSG00000145335,ENSG00000164104,ENSG00000067113,ENSG00000035499,ENSG00000112984,ENSG00000204410,ENSG00000204228,ENSG00000146410,ENSG00000004799,ENSG00000106462,ENSG00000184661,ENSG00000171320,ENSG00000185697,ENSG00000197275,ENSG00000160886,ENSG00000186638,ENSG00000165304,ENSG00000198963,ENSG00000123975,ENSG00000188229,ENSG00000186871,ENSG00000102384,ENSG00000100505"
